trade_id,price,1,2,3,4,5,6
3797089,136893.70000000,0.11360000,3984946,3984946,1679920460867,True,True
3797090,136893.60000000,0.00110000,3984947,3984947,1679920466519,True,True
3797091,136897.20000000,0.02890000,3984948,3984948,1679920535035,False,True
3797092,136963.50000000,0.01100000,3984949,3984949,1679920560493,False,True
3797093,137075.00000000,0.01090000,3984950,3984950,1679920823110,False,True
3797094,136967.80000000,0.00360000,3984951,3984951,1679920911839,False,True
3797095,136800.30000000,0.00080000,3984952,3984952,1679921166682,True,True
3797096,136780.00000000,0.00360000,3984953,3984953,1679921166702,True,True
3797097,136750.00000000,0.00360000,3984954,3984954,1679921194277,True,True
3797098,136845.90000000,0.07220000,3984955,3984955,1679921382023,False,True
3797099,136668.40000000,0.00180000,3984956,3984956,1679921428525,True,True
3797100,136666.10000000,0.00090000,3984957,3984957,1679921428535,True,True
3797101,136640.00000000,0.00110000,3984958,3984958,1679921429132,True,True
3797102,136640.00000000,0.10590000,3984959,3984959,1679921551637,True,True
3797103,136640.00000000,0.01650000,3984960,3984960,1679921551660,True,True
3797104,136640.00000000,0.00340000,3984961,3984961,1679921551683,True,True
3797105,136700.00000000,0.00910000,3984962,3984962,1679921607047,False,True
3797106,136700.00000000,0.00910000,3984963,3984963,1679921607104,False,True
3797107,136700.00000000,0.00910000,3984964,3984964,1679921607132,False,True
3797108,136396.00000000,0.00690000,3984965,3984965,1679921816676,True,True
3797109,136687.00000000,0.00690000,3984966,3984966,1679922079741,False,True
3797110,136700.00000000,0.01160000,3984967,3984967,1679922187316,False,True
3797111,136700.00000000,0.07310000,3984968,3984968,1679922298192,False,True
3797112,136560.20000000,0.02220000,3984969,3984969,1679922501043,True,True
3797113,136716.80000000,0.00820000,3984970,3984970,1679922553490,False,True
3797114,136486.40000000,0.01100000,3984971,3984971,1679922576860,True,True
3797115,136416.10000000,0.14830000,3984972,3984972,1679922625420,True,True
3797116,136415.90000000,0.25230000,3984973,3984973,1679922626222,True,True
3797117,136395.90000000,0.00940000,3984974,3984974,1679922626934,True,True
3797118,136386.50000000,0.00110000,3984975,3984975,1679922627074,True,True
3797119,136373.20000000,0.00450000,3984976,3984976,1679922627074,True,True
3797120,136350.60000000,0.00640000,3984977,3984977,1679922627074,True,True
3797121,136507.80000000,0.00070000,3984978,3984978,1679922653629,False,True
3797122,136620.60000000,0.00780000,3984979,3984979,1679922735590,False,True
3797123,136701.10000000,0.02000000,3984980,3984980,1679922783338,False,True
